766,1,Völkl,buty,61.08,229
767,2,Völkl,kijki,10.68,150
768,3,Salomon,narty,111.17,186
769,1,Blizzard,narty,138.73,163
770,1,Salomon,kijki,13.33,138
771,3,Elan,kijki,10.69,94
772,1,Atomic,kijki,10.43,113
773,2,Elan,kask,60.98,48
774,3,Blizzard,kijki,13.46,145
775,2,Atomic,deska,132.45,132
776,3,Elan,buty,67.49,279
777,1,Blizzard,kijki,13.86,129
778,1,Atomic,kijki,10.23,113
779,3,Atomic,kijki,7.98,153
780,2,Atomic,narty,178.16,142
781,1,Rossignol,kask,31.12,53
782,1,Atomic,buty,66.65,239
783,1,Rossignol,kask,67.07,54
784,1,K2 Skis,kask,33.39,63
785,2,Völkl,narty,168.27,154
786,1,Völkl,narty,100.82,154
787,1,Elan,deska,119.38,115
788,3,Nordica,deska,66.88,130
789,2,Fischer,deska,199.43,106
790,2,Nordica,kijki,11.16,112
791,1,Nordica,kijki,12.02,103
792,2,Elan,buty,97.72,317
793,1,Fischer,kask,64.58,57
794,2,Salomon,deska,91.46,137
795,1,Rossignol,deska,194.38,124
796,1,Blizzard,kijki,10.52,122
797,3,Elan,deska,92.6,177
798,2,Elan,narty,124.42,94
799,1,Blizzard,kask,31.11,58
800,1,Nordica,narty,186.25,96
801,3,Fischer,kijki,6.89,104
802,2,Fischer,buty,79.72,288
803,3,Nordica,narty,165.88,132
804,3,Rossignol,buty,66.89,227
805,3,Blizzard,deska,124.18,173
806,3,Nordica,kask,58.82,61
807,3,Elan,narty,199.35,180
808,3,Salomon,narty,61.29,114
809,2,Rossignol,deska,108.36,164
810,2,Elan,buty,74.85,263
811,2,Salomon,buty,90.27,317
812,1,Elan,narty,198.54,174
813,3,Head,narty,119.29,95
814,3,Elan,deska,78.93,104
815,1,Salomon,kijki,10.63,92
816,3,Head,kijki,12.33,93
817,1,Blizzard,kijki,14.44,132
818,1,Blizzard,kask,26.5,55
819,3,Atomic,deska,119.42,187
820,1,Salomon,narty,133.4,93
821,2,Fischer,buty,88.94,312
822,3,Blizzard,kask,56.62,52
823,1,Fischer,buty,94.73,244
824,3,Elan,kijki,6.3,153
825,2,Atomic,narty,153.34,187
826,1,Blizzard,deska,158.75,141
827,2,Salomon,deska,188.23,183
828,2,Elan,buty,71.03,219
829,1,Atomic,kask,48.18,52
830,1,Rossignol,kijki,13.35,95
831,3,Fischer,deska,170.12,133
832,1,Nordica,kijki,9.15,133
833,1,Atomic,deska,182.06,177
834,3,Elan,deska,106.83,153
835,2,Rossignol,kask,62.27,63
836,1,Rossignol,buty,57.4,237
837,2,Atomic,kask,54.93,58
838,3,Blizzard,kask,25.16,60
839,3,Salomon,kijki,7.32,112
840,2,Völkl,buty,79.59,291
841,2,Atomic,deska,54.38,123
842,2,Salomon,deska,196.14,144
843,3,Völkl,kijki,9.52,126
844,1,Fischer,narty,62.23,148
845,3,Atomic,kask,49.17,63
846,1,K2 Skis,deska,90.32,143
847,3,Blizzard,kask,49.94,48
848,1,Salomon,narty,179.01,130
849,1,Nordica,kijki,6.86,141
850,3,Blizzard,kijki,9.82,116
851,1,Atomic,buty,66.95,277
852,1,Atomic,buty,67.43,199
853,1,Head,kask,29.69,54
854,3,Nordica,buty,85.29,279
855,1,Völkl,deska,172.31,170
856,2,Elan,kask,36.18,49
857,2,Elan,buty,66.09,227
858,2,Atomic,kijki,11.36,142
859,1,Elan,deska,182.29,111
860,1,Nordica,kijki,14.22,106
861,3,Salomon,deska,54.36,176
862,3,K2 Skis,kask,45.83,50
863,2,Fischer,buty,74.53,294
864,1,Elan,deska,113.35,117
865,2,K2 Skis,narty,150.01,178
866,3,Nordica,kask,58.52,61
867,2,Atomic,kijki,7.54,139
868,2,Head,deska,64.79,171
869,2,Atomic,kijki,13.47,136
870,1,Rossignol,kijki,6.81,94
871,3,Head,deska,147.86,143
872,3,Nordica,deska,165.06,139
873,2,K2 Skis,kask,25.19,60
874,2,Blizzard,narty,156.03,124
875,3,Nordica,deska,64.42,137
876,1,Head,kijki,10.6,132
877,3,Blizzard,narty,109.74,189
878,3,Blizzard,kask,35.16,50
879,1,Atomic,narty,171.41,145
880,2,Nordica,deska,180.61,181
881,1,Fischer,kijki,7.67,102
882,2,Atomic,deska,85.72,123
883,3,Head,kask,40.51,49
884,3,Nordica,deska,95.33,161
885,1,Salomon,kask,35.38,51
886,3,Nordica,narty,171.95,143
887,2,Elan,buty,64.17,294
888,1,Rossignol,kask,41.21,52
889,1,K2 Skis,kijki,13.54,105
890,2,Völkl,kijki,10.73,99
891,1,Völkl,deska,167.28,90
892,2,Head,deska,166.69,107
893,2,Head,narty,69.66,188
894,3,Salomon,deska,63.09,188
895,3,Atomic,kask,25.15,62
896,1,K2 Skis,narty,190.34,145
897,2,Head,kask,66.37,54
898,2,Atomic,kask,61.91,59
899,2,Rossignol,narty,88.52,98
900,3,Head,buty,55.31,281
901,2,Atomic,buty,55.88,273
902,2,Völkl,deska,97.15,168
903,3,Blizzard,kijki,9.09,123
904,2,Rossignol,deska,63.3,122
905,1,Salomon,buty,95.07,266
906,3,Atomic,kijki,7.3,155
907,3,Atomic,kijki,5.21,155
908,2,Nordica,narty,75.2,102
909,3,Rossignol,buty,93.95,277
910,2,Head,narty,112.89,117
911,2,Head,kask,47.47,52
912,2,Salomon,kask,65.72,52
913,3,Salomon,kijki,12.75,100
914,1,Salomon,kijki,8.96,90
915,3,Fischer,kask,44.32,60
916,1,Fischer,kask,32.23,52
917,1,Elan,kijki,13.7,139
918,3,Salomon,kijki,14.11,149
919,3,Salomon,deska,100.17,110
920,3,Head,kijki,8.35,112
921,3,Atomic,buty,84.88,252
922,2,Fischer,kijki,5.26,116
923,3,Elan,deska,190.49,96
924,1,Rossignol,kask,43.87,54
925,2,Atomic,narty,178.8,154
926,2,Head,deska,171.48,151
927,3,Elan,buty,75.2,191
928,2,Salomon,narty,108.79,188
929,1,Nordica,kask,37.41,57
930,1,Rossignol,buty,78.06,266
931,3,Atomic,kijki,5.43,101
932,3,Salomon,narty,145.1,94
933,2,Atomic,narty,153.46,91
934,1,Atomic,kask,62.57,55
935,1,Völkl,kask,51.3,52
936,1,Nordica,narty,79.94,110
937,3,Salomon,buty,51.67,242
938,1,Head,kijki,12.8,94
939,2,Fischer,buty,58.14,263
940,3,Blizzard,kijki,7.0,115
941,2,Head,kijki,13.25,94
942,3,Fischer,narty,154.54,144
943,2,Atomic,narty,128.57,161
944,2,Rossignol,buty,93.26,291
945,2,Atomic,kijki,5.63,97
946,1,Rossignol,kijki,8.1,104
947,2,Nordica,buty,72.94,276
948,1,Rossignol,narty,139.27,158
949,2,Blizzard,kijki,14.7,112
950,3,Blizzard,deska,129.54,143
951,1,Völkl,narty,186.83,177
952,3,Head,kask,51.69,49
953,1,Rossignol,deska,143.93,101
954,2,Rossignol,kijki,7.8,100
955,2,K2 Skis,buty,73.54,205
956,2,Fischer,kask,35.17,48
957,3,Elan,kask,39.82,63
958,2,Fischer,kask,69.68,62
959,2,Fischer,buty,55.72,282
960,1,Rossignol,deska,157.45,94
961,3,K2 Skis,kask,54.85,63
962,1,Head,narty,162.77,169
963,2,Salomon,deska,125.42,165
964,3,Blizzard,kijki,12.21,119
965,2,Elan,narty,74.28,182
966,2,Head,kijki,9.84,149
967,2,Nordica,narty,60.86,157
968,3,Head,kijki,7.75,91
969,3,Head,kask,34.36,63
970,3,Head,kijki,9.86,145
971,3,Head,buty,72.36,301
972,3,Atomic,kask,34.63,56
973,2,Nordica,kask,37.77,50
974,1,Rossignol,kask,56.58,58
975,1,Elan,buty,55.64,210
976,2,Blizzard,kijki,7.04,124
977,1,Head,kijki,14.53,116
978,2,Salomon,deska,169.01,167
979,3,Elan,buty,65.1,258
980,3,Nordica,buty,81.38,266
981,2,K2 Skis,narty,139.11,96
982,2,Salomon,deska,191.48,103
983,3,Blizzard,narty,122.88,116
984,3,Head,deska,165.74,101
985,1,Völkl,buty,59.95,242
986,3,Nordica,kask,44.25,62
987,3,Fischer,kask,25.52,51
988,1,Elan,narty,75.66,175
989,1,Völkl,deska,65.57,157
990,1,Nordica,kijki,11.01,113
991,3,K2 Skis,kask,34.92,49
992,1,Blizzard,kask,37.94,59
993,2,Blizzard,kask,51.53,50
994,1,Rossignol,kask,69.17,50
995,1,Fischer,deska,194.65,128
996,2,Rossignol,kijki,13.91,117
997,1,Fischer,kask,27.31,59
998,2,Nordica,kask,47.36,53
999,2,Rossignol,deska,101.71,95
1000,2,Salomon,kask,51.09,58
1001,2,Rossignol,narty,52.64,92
1002,1,Völkl,buty,82.79,213
1003,3,Völkl,narty,125.06,113
1004,2,Rossignol,deska,123.68,169
1005,3,Nordica,kask,66.51,62
1006,1,Völkl,deska,123.01,149
1007,3,Blizzard,deska,88.25,188
1008,1,Elan,buty,56.78,324
1009,1,Rossignol,kijki,7.27,139
1010,3,Elan,narty,128.83,151
1011,1,Völkl,kask,30.27,60
1012,2,K2 Skis,deska,98.82,118
1013,1,Blizzard,narty,162.54,119
1014,1,Blizzard,kijki,8.61,137
1015,3,Blizzard,buty,78.8,313
1016,2,Nordica,buty,52.75,226
1017,3,Blizzard,narty,64.25,144
1018,2,Nordica,kijki,11.05,133
1019,2,Fischer,deska,74.27,153
1020,2,Völkl,narty,99.72,104
1021,3,K2 Skis,narty,120.84,107
1022,2,Blizzard,kask,38.87,59
1023,2,Head,kask,36.47,48
1024,3,K2 Skis,buty,63.08,315
1025,2,Blizzard,kijki,14.11,140
1026,3,Rossignol,deska,133.83,117
1027,1,Atomic,kask,47.77,58
1028,2,Nordica,deska,158.2,143
1029,1,Head,deska,120.02,177
1030,2,Rossignol,narty,188.95,103
1031,1,Head,narty,109.45,175
1032,3,Fischer,deska,77.48,121
1033,1,Blizzard,deska,78.13,176
1034,1,Völkl,buty,50.67,299
1035,3,Salomon,deska,99.29,154
1036,2,Fischer,narty,148.25,100
1037,2,Rossignol,kask,33.69,62
1038,3,Fischer,buty,91.98,245
1039,1,Völkl,kask,47.87,58
1040,3,Salomon,kijki,12.31,137
1041,3,Head,narty,57.37,91
1042,2,Head,narty,72.81,120
1043,1,Nordica,kask,34.7,62
1044,1,Rossignol,kijki,5.94,145
1045,3,Salomon,kijki,10.6,124
1046,2,K2 Skis,narty,74.64,187
1047,2,Nordica,kask,54.72,63
1048,1,Fischer,narty,194.84,178
1049,1,Salomon,kask,32.19,56
1050,2,Elan,kijki,14.29,160
1051,1,Rossignol,kask,58.06,56
1052,3,Blizzard,kijki,7.69,129
1053,3,Nordica,buty,78.02,287
1054,1,Atomic,deska,57.9,137
1055,3,Fischer,deska,159.66,120
1056,2,K2 Skis,buty,64.71,321
1057,1,Fischer,buty,66.95,323
1058,2,Elan,kijki,9.25,101
1059,1,Rossignol,narty,146.39,86
1060,1,Fischer,narty,124.74,94
1061,2,Nordica,narty,189.87,105
1062,1,Nordica,kijki,5.1,96
1063,2,K2 Skis,narty,51.36,123
1064,3,Nordica,buty,66.99,317
1065,1,Blizzard,buty,83.51,298
1066,3,Fischer,kijki,9.82,127
1067,1,Salomon,kask,69.77,50
1068,1,Salomon,kask,59.51,63
1069,1,K2 Skis,buty,82.03,275
1070,3,Atomic,kijki,12.25,126
1071,3,Rossignol,kask,49.35,50
1072,2,Atomic,kijki,10.69,153
1073,3,Nordica,kask,42.31,51
1074,3,Nordica,kask,55.84,58
1075,3,K2 Skis,kijki,7.9,92
1076,3,Rossignol,deska,171.15,141
1077,3,Rossignol,kijki,6.18,150
1078,1,K2 Skis,narty,89.77,164
1079,2,Head,buty,76.38,262
1080,3,Rossignol,buty,80.26,316
1081,3,Blizzard,kijki,9.64,127
1082,1,Elan,narty,53.43,114
1083,3,Blizzard,kask,56.14,54
1084,2,Fischer,kask,44.36,54
1085,1,Elan,kask,46.26,49
1086,2,Elan,buty,69.76,254
1087,3,Salomon,deska,121.72,135
1088,3,Blizzard,kijki,13.22,142
1089,3,Rossignol,deska,197.62,143
1090,1,Elan,kask,66.57,55
1091,3,K2 Skis,kask,63.87,58
1092,1,Fischer,kijki,12.29,148
1093,1,Elan,kijki,7.9,139
1094,2,Völkl,kask,59.31,60
1095,2,Head,deska,95.08,142
1096,1,Head,narty,102.24,160
1097,2,K2 Skis,kijki,14.56,144
1098,2,Atomic,narty,135.92,92
1099,1,Atomic,buty,58.05,295
1100,2,Rossignol,buty,74.28,264
1101,3,Fischer,kijki,10.68,105
1102,1,Atomic,buty,50.73,228
1103,3,Salomon,kask,61.63,56
1104,2,Salomon,kijki,5.93,136
1105,3,Völkl,deska,171.18,144
1106,2,Fischer,buty,99.84,199
1107,3,Head,buty,51.19,281
1108,3,Rossignol,deska,190.14,85
1109,2,Atomic,kijki,14.95,98
1110,2,Rossignol,narty,154.07,140
1111,3,Völkl,kijki,11.0,107
1112,3,Völkl,kijki,13.13,160
1113,2,K2 Skis,buty,97.84,320
1114,3,Elan,narty,115.33,123
1115,1,Völkl,buty,78.86,194
1116,1,Elan,kask,67.83,55
1117,2,Fischer,narty,76.13,158
1118,3,Nordica,narty,107.6,138
1119,3,Salomon,narty,129.75,190
1120,1,Elan,kask,61.89,57
1121,2,Fischer,kijki,12.31,103
1122,3,Atomic,narty,135.17,119
1123,3,Nordica,deska,191.73,156
1124,3,Atomic,deska,91.23,94
1125,2,K2 Skis,kijki,11.67,117
1126,2,Nordica,buty,87.04,195
1127,1,Rossignol,kijki,6.59,154
1128,3,Blizzard,kask,65.35,51
1129,1,Nordica,buty,87.22,289
1130,2,Rossignol,kask,67.82,52
1131,2,K2 Skis,kask,66.97,54
1132,3,Atomic,buty,87.53,285
1133,2,Elan,kask,51.51,62
1134,1,Salomon,kask,47.61,55
1135,3,Fischer,deska,56.81,184
1136,3,Head,deska,54.79,141
1137,3,Atomic,narty,191.61,89
1138,1,Blizzard,deska,134.39,167
1139,1,Salomon,deska,178.53,132
1140,3,Rossignol,kask,55.15,49
1141,2,Nordica,deska,110.65,175
1142,1,Rossignol,narty,187.15,120
1143,3,Blizzard,deska,171.98,112
1144,1,Völkl,kijki,11.91,98
1145,3,Salomon,deska,174.05,120
1146,3,Völkl,kask,49.77,51
1147,2,Völkl,deska,126.33,147
1148,1,K2 Skis,deska,157.44,119
1149,1,Nordica,kijki,13.27,136
1150,3,Völkl,buty,52.4,218
1151,2,Head,kijki,6.91,136
1152,2,Head,narty,116.96,182
1153,2,Nordica,kask,69.68,62
1154,2,Salomon,buty,62.89,196
1155,1,Salomon,kask,68.31,54
1156,1,Blizzard,buty,87.61,308
1157,3,K2 Skis,narty,106.67,183
1158,2,Elan,buty,94.56,302
1159,3,K2 Skis,kask,63.98,49
1160,2,Salomon,buty,92.81,312
1161,1,Elan,kask,48.99,60
1162,3,K2 Skis,narty,65.57,113
1163,2,Head,deska,59.0,182
1164,1,Völkl,deska,167.44,184
1165,2,Nordica,kijki,8.9,94
1166,3,Atomic,kijki,7.57,131
1167,2,Nordica,kask,26.71,55
1168,2,Nordica,deska,179.22,153
1169,2,Rossignol,kijki,11.7,113
1170,3,Head,kask,68.21,59
1171,1,Völkl,narty,104.84,135
1172,2,Fischer,kask,50.55,57
1173,1,Nordica,narty,171.36,154
1174,3,Salomon,kask,47.69,50
1175,1,Blizzard,buty,61.32,269
1176,1,Völkl,kask,31.33,58
1177,2,K2 Skis,deska,116.12,97
1178,3,Salomon,kask,46.47,59
1179,1,Fischer,narty,120.11,180
1180,3,Nordica,buty,79.13,291
1181,1,Elan,buty,85.46,289
1182,3,K2 Skis,deska,97.36,156
1183,3,Head,kijki,11.52,157
1184,1,Völkl,narty,189.45,101
1185,1,Rossignol,deska,178.43,175
1186,2,Fischer,kask,53.17,55
1187,3,Blizzard,narty,125.83,95
1188,3,Völkl,narty,170.55,85
1189,2,Blizzard,kijki,10.02,94
1190,1,Nordica,kijki,10.04,139
1191,2,Head,kask,58.16,54
1192,1,Fischer,narty,107.6,86
1193,2,K2 Skis,kask,37.44,49
1194,2,K2 Skis,narty,101.05,121
1195,2,Nordica,deska,51.14,156
1196,3,Atomic,kask,43.14,58
1197,1,Nordica,buty,83.17,318
1198,1,Head,kijki,10.78,116
1199,3,Fischer,buty,64.92,210
1200,2,K2 Skis,kask,60.69,60
1201,2,Salomon,kijki,12.66,105
1202,3,Atomic,kask,48.06,53
1203,3,Rossignol,buty,55.67,308
1204,1,Fischer,kask,46.79,50
1205,1,Völkl,buty,59.24,270
1206,1,K2 Skis,buty,71.99,202
1207,1,Elan,kijki,9.28,151
1208,2,Atomic,kask,64.96,56
1209,2,Rossignol,narty,73.12,129
1210,1,Fischer,buty,74.87,251
1211,2,Elan,narty,146.71,141
1212,2,Völkl,kijki,9.87,109
1213,3,K2 Skis,narty,113.07,114
1214,3,Head,buty,55.42,249
1215,3,Atomic,deska,148.64,99
1216,1,K2 Skis,deska,129.55,137
1217,1,Fischer,narty,71.97,119
1218,1,Rossignol,kask,36.59,54
1219,3,Fischer,buty,60.23,224
1220,1,Nordica,buty,70.57,314
1221,1,Fischer,kask,37.57,63
1222,1,Elan,kask,43.55,52
1223,1,Elan,deska,78.67,134
1224,1,Völkl,buty,76.89,302
1225,1,Head,kask,49.81,51
1226,2,Völkl,kask,27.03,52
1227,2,Blizzard,buty,60.61,313
1228,2,Head,deska,56.98,189
1229,1,Elan,narty,144.83,137
1230,1,Elan,deska,198.24,166
1231,1,K2 Skis,buty,63.36,248
1232,1,Elan,deska,124.09,158
1233,3,Rossignol,kask,68.88,50
1234,1,Head,deska,60.39,104
1235,1,Salomon,kask,36.3,59
1236,3,Blizzard,kask,50.52,50
1237,1,Völkl,deska,198.59,187
1238,1,Atomic,narty,69.9,175
1239,3,Rossignol,deska,108.81,191
1240,2,Fischer,deska,134.16,90
1241,1,Head,narty,133.86,92
1242,1,Atomic,narty,55.01,148
1243,3,Völkl,narty,113.62,162
1244,3,Fischer,buty,73.36,288
1245,2,Rossignol,kask,43.78,52
1246,3,Atomic,kask,27.03,61
1247,3,K2 Skis,narty,160.59,129
1248,1,Atomic,narty,135.84,153
1249,3,Atomic,deska,160.56,181
1250,3,Salomon,kijki,12.08,154
1251,3,Völkl,narty,178.56,92
1252,1,Elan,kask,60.34,55
1253,3,Atomic,narty,199.18,127
1254,3,Nordica,kijki,10.01,100
1255,1,K2 Skis,deska,144.41,152
1256,2,Fischer,kask,46.97,62
1257,2,Völkl,buty,54.76,209
1258,3,Atomic,narty,141.86,159
1259,3,Blizzard,kask,47.88,55
1260,3,K2 Skis,kask,62.07,56
1261,3,Blizzard,narty,75.99,116
1262,2,Nordica,buty,86.45,224
1263,3,Elan,narty,177.75,148
1264,2,Elan,kijki,5.53,158
1265,3,Völkl,kijki,9.6,108
1266,3,Völkl,buty,97.69,256
1267,1,Fischer,deska,100.54,182
1268,2,Blizzard,kask,39.67,57
1269,1,Rossignol,narty,60.45,119
1270,3,Nordica,kijki,10.91,95
1271,3,K2 Skis,kijki,11.07,111
1272,3,Blizzard,kask,30.99,62
1273,2,Fischer,buty,52.28,199
1274,2,Fischer,buty,62.12,263
1275,1,Elan,kask,35.14,48
1276,3,Völkl,narty,69.47,89
1277,1,Elan,kask,53.37,58
1278,1,K2 Skis,kask,31.47,60
1279,1,Elan,deska,57.22,173
1280,1,Blizzard,kijki,14.78,151
1281,3,Rossignol,buty,92.35,259
1282,2,Völkl,buty,93.96,272
1283,2,Atomic,kask,37.44,51
1284,2,Völkl,kask,45.46,55
1285,1,Nordica,kask,54.58,48
1286,1,Blizzard,kask,31.9,48
1287,1,Salomon,buty,68.37,291
1288,2,Fischer,deska,178.3,143
1289,1,Salomon,kijki,11.26,100
1290,1,Fischer,deska,56.39,106
1291,3,Völkl,buty,56.53,191
1292,2,Nordica,buty,62.67,265
1293,2,Nordica,buty,70.27,258
1294,1,Rossignol,deska,128.26,118
1295,1,Fischer,deska,178.92,139
1296,3,Atomic,kijki,12.34,142
1297,3,K2 Skis,narty,170.86,97
1298,3,Fischer,narty,173.17,160
1299,3,Salomon,kijki,12.87,100
1300,3,K2 Skis,kijki,12.31,101
1301,2,Rossignol,deska,111.26,178
1302,3,Fischer,buty,71.55,230
1303,2,Blizzard,kask,44.17,57
1304,1,Blizzard,kask,63.27,57
1305,3,Elan,deska,161.94,169
1306,2,Blizzard,buty,80.59,264
1307,3,Atomic,narty,78.1,137
1308,1,Fischer,kask,58.29,50
1309,1,Nordica,deska,50.38,192
1310,1,Atomic,kask,66.95,54
1311,2,Head,kijki,7.87,91
1312,3,Blizzard,kask,62.13,53
1313,1,Head,narty,113.15,98
1314,1,Blizzard,buty,83.89,198
1315,3,Fischer,narty,61.26,189
1316,1,K2 Skis,narty,107.98,100
1317,3,Völkl,buty,84.88,246
1318,2,Elan,kijki,7.63,142
1319,3,K2 Skis,buty,57.28,242
1320,2,Head,buty,99.62,254
1321,2,K2 Skis,buty,97.43,207
1322,3,Head,narty,70.81,90
1323,3,K2 Skis,kask,65.35,58
1324,2,Blizzard,deska,157.36,166
1325,1,Head,narty,125.39,190
1326,3,Nordica,deska,149.0,140
1327,3,Völkl,kijki,6.68,99
1328,1,Nordica,kijki,13.39,92
1329,2,Rossignol,kask,32.28,52
1330,2,Head,kask,68.43,63
1331,2,Salomon,buty,95.1,233
1332,1,Atomic,kask,36.65,54
1333,3,Nordica,deska,157.12,126
1334,3,K2 Skis,kask,33.82,63
1335,2,Head,deska,199.21,153
1336,3,Rossignol,buty,72.05,279
1337,2,Head,buty,92.61,278
1338,3,Blizzard,kask,43.51,55
1339,1,Völkl,buty,96.5,303
1340,1,K2 Skis,buty,79.18,320
1341,1,Rossignol,deska,163.38,136
1342,3,Atomic,buty,57.3,200
1343,1,Rossignol,kijki,13.14,93
1344,3,K2 Skis,narty,127.94,86
1345,1,Head,deska,190.13,173
1346,3,Nordica,kask,58.11,52
1347,1,Nordica,kijki,5.57,93
1348,3,Blizzard,buty,56.53,306
1349,3,K2 Skis,kask,45.65,57
1350,3,Völkl,narty,164.78,98
1351,3,Völkl,kijki,11.37,145
1352,2,Head,deska,110.64,179
1353,3,Nordica,kijki,13.0,92
1354,2,Nordica,narty,171.58,125
1355,3,Salomon,deska,162.73,112
1356,2,Elan,narty,151.69,153
1357,3,Elan,kijki,5.26,108
1358,2,Völkl,kijki,14.17,141
1359,2,Elan,deska,121.93,184
1360,3,Elan,narty,148.68,158
1361,1,Atomic,kask,31.35,51
1362,1,Atomic,kijki,5.84,107
1363,3,Rossignol,buty,89.57,255
1364,2,Völkl,buty,68.64,193
1365,3,Elan,kask,37.2,54
1366,1,Völkl,deska,72.0,85
1367,3,Völkl,narty,152.63,146
1368,2,Elan,narty,161.2,114
1369,2,Blizzard,kijki,9.46,109
1370,1,Nordica,kijki,10.26,97
1371,3,K2 Skis,kask,35.22,55
1372,2,Nordica,kask,29.99,56
1373,1,Salomon,narty,108.3,118
1374,1,Rossignol,narty,125.23,112
1375,2,Elan,deska,171.51,157
1376,1,Head,deska,70.63,119
1377,2,Elan,kask,35.53,52
1378,2,Elan,narty,131.9,123
1379,2,Rossignol,kijki,11.29,142
1380,1,K2 Skis,buty,54.02,215
1381,1,Nordica,narty,63.22,182
1382,3,Atomic,buty,79.07,325
1383,2,K2 Skis,kask,47.73,63
1384,3,Salomon,narty,175.43,136
1385,1,Nordica,buty,62.64,301
1386,2,Fischer,kijki,8.02,115
1387,2,Salomon,kijki,7.73,111
1388,3,Elan,deska,178.85,186
1389,1,Blizzard,deska,53.55,141
1390,2,Atomic,narty,190.8,155
1391,1,Rossignol,kijki,7.17,99
1392,1,Fischer,buty,56.63,250
1393,3,Rossignol,kijki,11.65,142
1394,1,Nordica,kijki,6.81,115
1395,3,Völkl,buty,72.28,288
1396,3,Elan,deska,167.2,110
1397,1,Rossignol,deska,169.35,176
1398,1,Blizzard,deska,160.96,150
1399,3,Atomic,kask,45.03,62
1400,1,Völkl,kask,37.19,53
1401,2,Blizzard,narty,90.93,127
1402,1,Head,kijki,5.99,107
1403,1,Elan,kask,39.59,55
1404,2,Rossignol,deska,123.24,139
1405,2,Salomon,deska,97.33,117
1406,1,Völkl,deska,105.48,161
1407,3,Elan,deska,54.33,99
1408,3,Nordica,narty,119.72,179
1409,2,Head,kask,58.05,53
1410,2,Elan,kijki,8.48,149
1411,1,Völkl,kijki,7.89,148
1412,1,Head,kask,68.05,56
1413,3,K2 Skis,buty,83.62,320
1414,1,Salomon,narty,148.01,139
1415,1,Elan,narty,60.69,166
1416,3,Head,deska,174.35,155
1417,1,Elan,deska,63.67,98
1418,1,Head,deska,51.23,178
1419,2,Blizzard,narty,109.97,162
1420,2,K2 Skis,buty,84.33,200
1421,2,Nordica,kask,64.32,62
1422,1,Head,kask,39.92,62
1423,3,K2 Skis,kijki,5.6,141
1424,1,K2 Skis,buty,87.44,248
1425,2,Rossignol,deska,173.03,99
1426,1,Head,kijki,14.19,106
1427,3,Völkl,narty,68.66,183
1428,1,Salomon,buty,96.45,252
1429,1,Salomon,deska,146.23,188
1430,2,Blizzard,kask,68.47,58
1431,2,Völkl,kijki,11.93,97
1432,3,K2 Skis,deska,164.06,162
1433,1,Fischer,narty,82.25,178
1434,1,Salomon,deska,93.5,163
1435,1,Salomon,narty,101.07,120
1436,2,Salomon,narty,126.19,178
1437,1,Völkl,buty,51.71,222
1438,1,Blizzard,deska,197.77,111
1439,1,Rossignol,narty,96.48,191
1440,3,K2 Skis,kijki,7.48,92
1441,2,Nordica,deska,111.12,109
1442,2,Nordica,kijki,14.04,124
1443,1,Völkl,narty,131.65,143
1444,3,Völkl,kijki,14.85,118
1445,1,Head,narty,110.42,116
1446,1,Elan,narty,122.11,123
1447,3,Elan,deska,138.49,86
1448,3,Salomon,kijki,8.05,156
1449,3,Atomic,kijki,7.65,96
1450,1,Fischer,kijki,14.81,93
1451,3,Fischer,buty,97.75,212
1452,2,Atomic,kijki,8.49,149
1453,2,Head,kijki,12.86,154
1454,3,Atomic,deska,61.92,93
1455,3,Blizzard,kask,67.4,48
1456,3,Atomic,deska,90.84,170
1457,1,Fischer,kijki,14.75,133
1458,1,Fischer,narty,157.11,163
1459,3,Blizzard,deska,98.66,104
1460,2,Elan,kask,48.56,59
1461,3,Head,narty,58.09,131
1462,2,K2 Skis,kijki,9.49,127
1463,3,Nordica,kijki,8.26,156
1464,1,Blizzard,kask,42.48,56
1465,1,Head,narty,149.53,135
1466,3,Nordica,narty,52.65,87
1467,2,Nordica,kask,28.37,52
1468,3,Head,buty,87.89,264
1469,2,Salomon,kijki,10.05,93
1470,2,K2 Skis,deska,164.48,140
1471,3,Salomon,narty,121.43,112
1472,3,K2 Skis,kask,62.7,61
1473,1,Blizzard,kijki,11.59,134
1474,1,Blizzard,kijki,7.12,116
1475,1,Head,deska,173.42,188
1476,2,K2 Skis,kask,40.6,51
1477,3,Blizzard,buty,83.53,279
1478,1,Völkl,deska,124.34,127
1479,2,Elan,narty,198.97,121
1480,3,Atomic,kask,41.62,63
1481,3,Atomic,kask,58.82,56
1482,1,Nordica,deska,139.17,173
1483,1,Fischer,kask,61.73,52
1484,1,Head,narty,118.78,151
1485,2,Head,deska,63.3,145
1486,2,Head,kask,39.23,49
1487,3,Blizzard,deska,191.02,146
1488,3,K2 Skis,deska,145.54,179
1489,1,Völkl,deska,151.68,192
1490,3,Fischer,deska,57.1,116
1491,3,Völkl,kijki,14.85,95
1492,1,Salomon,kask,54.59,48
1493,1,Völkl,kijki,14.71,94
1494,1,Völkl,kask,29.05,48
1495,1,Völkl,buty,74.51,267
1496,1,Nordica,deska,116.71,152
1497,2,Nordica,deska,168.49,156
1498,1,Elan,kask,64.88,61
1499,3,K2 Skis,narty,190.09,154
1500,1,Rossignol,kask,26.43,51
1501,3,Salomon,narty,82.66,116
1502,1,Elan,buty,87.22,197
1503,1,Nordica,kijki,10.77,115
